DATAFLOW,AREA_REF,FREQ,INDICADOR,UNIDAD,CIUO,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTAS_INDICADOR,DECIMALS,NOTAS,FUENTE,MULT
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2024-M12,9.404137200256702,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M01,10.234935155078606,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M02,11.254022441401101,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M03,10.28435504923253,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M04,10.500034747692455,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M05,12.082203117592517,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M06,10.27029579062797,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M07,7.184361129105232,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M08,6.820652278406691,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M09,6.887303783278309,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M10,7.285567734312992,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M11,7.183284047405358,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2025-M12,7.173202672538093,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2026-M01,6.439057525764658,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2026-M02,5.835561202617723,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_7,2026-M03,5.512958923101219,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M01,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M02,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M03,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M04,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M05,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M06,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M07,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M08,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M09,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M10,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M11,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2023-M12,,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M01,5.548542463616957,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M02,6.5019546456257515,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M03,7.757060614664635,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M04,7.832353091275968,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M05,7.485543394315419,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M06,7.909457633487338,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M07,9.71232090100882,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M08,10.263973968604168,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M09,9.432548013376984,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M10,9.259012849366721,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M11,9.570401951373842,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2024-M12,9.21509675434329,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M01,10.303489774263008,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M02,9.989533388390814,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M03,8.570465072587762,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M04,8.557461530669341,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M05,9.603375673475423,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M06,9.115709656519222,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M07,7.091510691150349,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M08,6.76632306174374,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M09,5.942254443518102,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M10,5.831271266079563,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M11,5.814653912396506,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2025-M12,5.702375704031448,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2026-M01,5.656892426033422,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2026-M02,5.735545181299573,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,VAR12,CIUO_8,2026-M03,6.397030351691302,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M01,96.28209344033188,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M02,96.9987117707958,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M03,96.3878625918851,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M04,96.21893664021064,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M05,98.05088591479348,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M06,98.9636072650051,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M07,99.09015983124647,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M08,100.42880295405372,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M09,103.94578891836069,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M10,103.79657573973438,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M11,104.14741549289752,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2023-M12,105.68915944068526,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M01,105.60002473585102,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M02,104.66718388222898,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M03,105.60905500098163,R,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M04,105.65871030950373,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M05,107.15396397171045,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M06,108.3855400024023,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M07,113.70187769389369,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M08,114.55870608904993,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M09,115.83234320725947,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M10,115.4513385936517,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M11,114.92167336631336,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2024-M12,115.08587877452767,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M01,117.07058262506042,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M02,116.49700785430326,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M03,117.6755642017711,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M04,118.8650212173717,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M05,118.89079543932192,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M06,120.6471568044571,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M07,121.15399102290415,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M08,121.37055897813724,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M09,122.3500785653677,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M10,121.54332385570932,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M11,122.25929556757576,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2025-M12,122.32122130268823,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2026-M01,123.30528453994971,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2026-M02,123.11265981735963,,,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
CL01:DF_IR2023_CIUO(1.0),_T,M,IR2023,IX,CIUO_5A,2026-M03,123.94448144855724,,Valor provisional,2,,Encuesta Mensual de Remuneraciones y Costos Laborales,0
